0.000001, -12.500000
-0.049999, -12.500000
-0.099999, -12.500000
-0.149999, -12.500000
-0.199999, -12.500000
-0.249999, -12.500000
-0.299999, -12.500000
-0.349999, -12.500000
-0.399999, -12.500000
-0.449999, -12.500000
-0.499999, -12.500000
-0.549999, -12.500000
-0.599999, -12.500000
-0.649999, -12.500000
-0.699999, -12.500000
-0.749999, -12.500000
-0.799999, -12.500000
-0.849999, -12.500000
-0.899999, -12.500000
-0.949999, -12.500000
-0.999999, -12.500000
-1.049999, -12.500000
-1.099999, -12.500000
-1.149999, -12.500000
-1.199999, -12.500000
-1.249999, -12.500000
-1.299999, -12.500000
-1.349999, -12.500000
-1.399999, -12.500000
-1.449999, -12.500000
-1.499999, -12.500000
-1.549999, -12.500000
-1.599999, -12.500000
-1.649999, -12.500000
-1.699999, -12.500000
-1.749999, -12.500000
-1.799999, -12.500000
-1.849999, -12.500000
-1.899999, -12.500000
-1.949999, -12.500000
-1.999999, -12.500000
-2.049999, -12.500000
-2.099999, -12.500000
-2.149999, -12.500000
-2.199999, -12.500000
-2.249999, -12.500000
-2.299999, -12.500000
-2.349999, -12.500000
-2.399999, -12.500000
-2.449999, -12.500000
-2.499999, -12.500000
-2.550000, -12.500000
-2.600000, -12.500000
-2.650000, -12.500000
-2.700000, -12.500000
-2.750000, -12.500000
-2.800000, -12.500000
-2.850000, -12.500000
-2.900000, -12.500000
-2.950000, -12.500000
-3.000000, -12.500000
-3.050000, -12.500000
-3.100000, -12.500000
-3.150000, -12.500000
-3.200000, -12.500000
-3.250000, -12.500000
-3.300000, -12.500000
-3.350000, -12.500000
-3.400000, -12.500000
-3.450000, -12.500000
-3.500000, -12.500000
-3.550000, -12.500000
-3.600000, -12.500000
-3.650000, -12.500000
-3.700000, -12.500000
-3.750000, -12.500000
-3.800000, -12.500000
-3.850000, -12.500000
-3.900000, -12.500000
-3.950000, -12.500000
-4.000000, -12.500000
-4.050000, -12.500000
-4.100000, -12.500000
-4.150000, -12.500000
-4.200000, -12.500000
-4.250000, -12.500000
-4.300000, -12.500000
-4.350000, -12.500000
-4.400000, -12.500000
-4.450000, -12.500000
-4.500000, -12.500000
-4.550000, -12.500000
-4.600000, -12.500000
-4.650000, -12.500000
-4.700000, -12.500000
-4.750000, -12.500000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.000000
-4.800000, 0.0
